product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,display_category_id,soldout,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3
JNPA4C001IV,[클리어런스][RIOPELE] 아이보리 컴포트 슬랙스,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,350000,131830,62,0,0,6,4.7,20110219,False,255,0,0,16,"78 (30):1, 82 (32):2, 86 (34):0, 90 (36):4, 94 (38):9",39,"블랙:14, 밝은 그레이:1, 아이보리:16, 진한 청록:8",남성의류,팬츠,슬랙스
JNPA4D503B3,[클리어런스][E.ZEGNA 원단] 투톤 블루 시그니처 수트 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],"가을, 겨울",0,0,1,1,0,500000,188320,62,0,0,1,5.0,20110219,False,105,0,0,3,"78 (30):1, 82 (32):1, 86 (34):0, 90 (36):0, 94 (38):1",10,"진한 블루:3, 그레이:4, 진한 청록:2, 브라운:1",남성의류,팬츠,슬랙스
JNJU4C102E3,[클리어런스]다크그린 디테쳐블 후드 점퍼,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,640000,246240,61,0,0,12,4.8,20110219,False,218,25,0,6,"S (95):3, M (100):3, L (105):0, XL (110):0",11,"진한 초록:6, 밝은 베이지:5",남성의류,점퍼,캐쥬얼점퍼
JNTS6B311G2,[SOFT TWILL] 세미오버핏 라운드 티셔츠 - 그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,160000,144000,10,0,0,26,4.8,121281,False,120,12,0,44,"S (95):6, M (100):18, L (105):15, XL (110):5",345,"블랙:87, 진한 초록:36, 그레이:44, 진한 베이지:42, 진한 네이비:43, 흰색:93",남성의류,티셔츠,반팔티셔츠
JNPA6B701BK,[ONLINE EXCLUSIVE] 논페이드 롤업 데님 팬츠 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,320000,227660,28,0,0,0,0.0,110284,False,0,58,0,98,"78R (30R):21, 82R (32R):30, 86R (34R):23, 90R (36R):13, 94R (38R):11",98,블랙:98,남성의류,데님팬츠,롱
JNTS6A802E1,[NEW YORK SWEAT] UrbanShell 후드집업 - 라이트그린,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,290000,261000,10,0,0,8,4.6,110219,False,120,13,0,38,"S (95):9, M (100):7, L (105):18, XL (110):4",59,"블랙:11, 밝은 초록:38, 진한 네이비:10",남성의류,티셔츠,긴팔티셔츠
JNPA6B001BK,[ORDINARY-FIT] 데님 팬츠 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,320000,288000,10,0,0,2,5.0,110284,False,79,0,0,9,"78R (30R):1, 82R (32R):2, 86R (34R):1, 90R (36R):3, 94R (38R):2",22,"블루:13, 블랙:9",남성의류,데님팬츠,롱
JNJU4D001S2,[클리어런스]세피아 캐시미어 블렌드 핸드메이드 트러커,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,790000,297550,62,0,0,36,4.9,20110219,False,338,0,0,2,"S (95):0, M (100):1, L (105):0, XL (110):1",2,"블랙:0, 베이지:0, 세피아:2",남성의류,점퍼,캐쥬얼점퍼
JNTS5C103G1,베이직 스트럭쳐 에센셜 후드집업 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,350000,209470,40,0,0,5,5.0,110219,False,94,0,0,24,"S (95):5, M (100):5, L (105):7, XL (110):7",41,"블랙:17, 밝은 그레이:24",남성의류,티셔츠,긴팔티셔츠
JNTS5B302G2,[BEST] 다크그레이 플라워 프린트 피그먼트 반팔티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,250000,157500,37,0,0,40,4.9,20110219,False,798,0,0,30,"S (95):8, M (100):9, L (105):6, XL (110):7",90,"블랙:14, 차콜 그레이:14, 그레이:30, 베이지:21, 흰색:11",남성의류,티셔츠,반팔티셔츠
JNJU4D602W3,[클리어런스][LORO PIANA 원단] 다크브라운 구스다운 트렌치 코트,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,1490000,573450,61,0,0,5,4.6,20110219,False,128,0,0,13,"S (95):6, M (100):2, L (105):5, XL (110):0",16,"블랙:3, 진한 브라운:13",남성의류,점퍼,다운점퍼
WYJA4D502CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 울 자켓,질 스튜어트 뉴욕 남성,WY,1017,2,[24FW],겨울,0,0,0,1,0,790000,297550,62,0,0,2,5.0,110219,False,63,0,0,7,"048 (095):3, 050 (100):2, 052 (105):1, 054 (110):1",7,차콜 그레이:7,남성의류,자켓,숏/하프자켓
JNSW4C101IV,[클리어런스]아이보리 Bloom Silk 실크블렌드 크루넥 니트,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,350000,131830,62,0,0,1,5.0,20110219,False,106,0,0,5,"S (95):0, M (100):4, L (105):1, XL (110):0",7,"차콜 그레이:2, 아이보리:5",남성의류,니트/스웨터,
JNTS5C803G2,[NEWYORK SWEAT] UrbanShell 후드집업 - 그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,290000,182700,37,0,0,10,4.6,110219,False,233,0,0,17,"S (95):6, M (100):7, L (105):1, XL (110):3",40,"블랙:23, 그레이:17",남성의류,티셔츠,긴팔티셔츠
JNPA6B111BK,[WIDE-FIT] 벨벳 라이크 데님 셋업 팬츠 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,2,5.0,110284,False,82,0,0,7,"78R (30R):0, 82R (32R):2, 86R (34R):3, 90R (36R):1, 94R (38R):1",19,"블랙:7, 밝은 그레이:12",남성의류,데님팬츠,롱
JNPA4C002BK,[클리어런스][RIOPELE] 블랙 컴포트 스트링밴드 슬랙스,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,350000,131830,62,0,0,19,5.0,20110219,False,181,0,0,6,"78 (30):4, 82 (32):1, 86 (34):0, 90 (36):1, 94 (38):0",14,"블랙:6, 밝은 그레이:4, 진한 그레이:4, 세피아:0",남성의류,팬츠,슬랙스
JNSW4C002W3,[클리어런스]다크브라운 울 강연 풀 버튼 카라 니트 가디건,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,390000,146890,62,0,0,17,4.8,20110219,False,134,0,0,5,"S (95):0, M (100):3, L (105):2, XL (110):0",5,"블랙:0, 진한 브라운:5",남성의류,가디건,기본가디건
JNTS4D101G2,[클리어런스][Airy-Sweat] 쿨그레이 라운드 스웻셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],"가을, 겨울",0,0,1,1,0,250000,101250,59,0,0,42,4.9,110219,False,295,0,0,1,"S (95):0, M (100):0, L (105):1, XL (110):0",2,"블랙:0, 그레이:1, 카키:1",남성의류,티셔츠,긴팔티셔츠
JNTS5B201WT,[GENTLE JERSEY] 화이트 반팔 카라 레귤러핏 티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,180000,113400,37,0,0,24,4.8,20110219,False,641,0,0,31,"S (95):4, M (100):6, L (105):15, XL (110):6",133,"블랙:21, 밝은 초록:16, 진한 그레이:28, 밝은 베이지:37, 흰색:31",남성의류,티셔츠,반팔티셔츠
JNJU6B501BK,[360 Motion] [MARZOTTO] 울 블루종 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,790000,711000,10,0,0,0,0.0,110219,False,30,0,0,2,"S (95):1, M (100):0, L (105):0, XL (110):1",4,"블랙:2, 진한 그레이:2",남성의류,점퍼,캐쥬얼점퍼
JNJU5A117BK,더블 넥 쉘파카 점퍼,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,790000,472810,40,0,0,7,5.0,20110219,False,65,0,0,4,"S (95):0, M (100):1, L (105):2, XL (110):1",4,블랙:4,남성의류,점퍼,캐쥬얼점퍼
JNJA4C183S2,[클리어런스]세피아 트윌 울 렌드 셋업 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,740000,278720,62,0,0,2,4.5,110219,False,86,0,0,8,"S (95):2, M (100):2, L (105):2, XL (110):2",11,"진한 그레이:3, 세피아:8",남성의류,자켓,숏/하프자켓
JNTS4C001WT,[클리어런스]화이트 LUSTER Silket 긴팔 티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,190000,76950,59,0,0,12,4.6,20110219,False,100,0,0,3,"S (95):0, M (100):0, L (105):3, XL (110):0",3,흰색:3,남성의류,티셔츠,긴팔티셔츠
JNSH4C102WT,[클리어런스]화이트 워시드코튼 오버핏 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,270000,101700,62,0,0,72,4.8,20110219,False,548,10,0,4,"S (95):2, M (100):0, L (105):0, XL (110):2",7,"밝은 블루:3, 진한 네이비:0, 연핑크:0, 흰색:4",남성의류,셔츠,긴팔캐쥬얼셔츠
JNSW5A206WT,화이트 쿨 페이퍼 스트라이프 브이넥 니트,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,370000,205630,44,0,0,3,4.7,20110219,False,22,0,0,17,"S (95):5, M (100):9, L (105):3, XL (110):0",17,흰색:17,남성의류,니트/스웨터,
JNTS6A802BK,[NEW YORK SWEAT] UrbanShell 후드집업 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,290000,261000,10,0,0,8,4.6,110219,False,120,13,0,11,"S (95):1, M (100):3, L (105):4, XL (110):3",59,"블랙:11, 밝은 초록:38, 진한 네이비:10",남성의류,티셔츠,긴팔티셔츠
JNTS5C001BK,야자수 프론트 자수 반팔 티셔츠 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,190000,113710,40,0,0,7,5.0,20110219,False,123,0,0,3,"S (95):0, M (100):1, L (105):2, XL (110):0",20,"블랙:3, 흰색:17",남성의류,티셔츠,반팔티셔츠
JNTS4D106G2,[클리어런스]그레이 벨로아 ZIPUP 블루종 점퍼,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],"가을, 겨울",0,0,1,1,0,420000,170100,59,0,0,5,5.0,20110219,False,48,0,0,1,"S (95):1, M (100):0, L (105):0, XL (110):0",1,그레이:1,남성의류,티셔츠,긴팔티셔츠
JNSW5B204BK,[Silkish Glow] 블랙 크루넥 니트,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,290000,182700,37,0,0,9,5.0,20110219,False,720,0,0,5,"S (95):3, M (100):0, L (105):1, XL (110):1",53,"블루:18, 블랙:5, 아이보리:8, 카키:11, 진한 브라운:11",남성의류,니트/스웨터,
JNPA5B007B2,[RELAXED-FIT] 릴랙스드핏 서머 워싱 데님 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],"봄, 여름",1,1,0,0,0,320000,191520,40,0,0,4,4.8,20110284,False,91,0,0,10,"78R (30R):1, 82R (32R):1, 86R (34R):2, 90R (36R):4, 94R (38R):2",10,블루:10,남성의류,데님팬츠,롱
JNJU5C501G3,스웨이드 텍스처 트러커 - 다크그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,790000,497700,37,0,0,4,5.0,20110219,False,176,0,0,5,"S (95):4, M (100):0, L (105):1, XL (110):0",6,"밝은 그레이:1, 진한 그레이:5",남성의류,점퍼,캐쥬얼점퍼
JNTS5B202N2,[GENTLE JERSEY] 네이비 반팔 레귤러핏 티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,140000,83790,40,0,0,8,4.9,20110219,False,899,0,0,19,"S (95):6, M (100):8, L (105):5, XL (110):0",78,"블랙:23, 카키:36, 네이비:19, 흰색:0",남성의류,티셔츠,반팔티셔츠
JNTS5B302WT,화이트 플라워 프린트 반팔티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,250000,157500,37,0,0,40,4.9,20110219,False,798,0,0,11,"S (95):5, M (100):6, L (105):0, XL (110):0",90,"블랙:14, 차콜 그레이:14, 그레이:30, 베이지:21, 흰색:11",남성의류,티셔츠,반팔티셔츠
JNPA4D007B1,[클리어런스]라이트블루 marble washing 세미와이드핏 데님 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],"가을, 겨울",0,0,1,1,0,320000,129600,59,0,0,10,4.8,20110284,False,87,0,0,1,"78R (30R):1, 82R (32R):0, 86R (34R):0, 90R (36R):0, 94R (38R):0",7,"밝은 블루:1, 그레이:6",남성의류,데님팬츠,롱
JNTS6B311E3,[SOFT TWILL] 세미오버핏 라운드 티셔츠 - 다크그린,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,160000,144000,10,0,0,26,4.8,121281,False,120,12,0,36,"S (95):6, M (100):13, L (105):14, XL (110):3",345,"블랙:87, 진한 초록:36, 그레이:44, 진한 베이지:42, 진한 네이비:43, 흰색:93",남성의류,티셔츠,반팔티셔츠
JNPA5C080I2,[Soft Pleats] [LOUNGE-FIT] 플리츠 팬츠 - 베이지,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,290000,182700,37,0,0,13,4.8,110219,False,264,0,0,8,"78 (30):0, 82 (32):0, 86 (34):2, 90 (36):2, 94 (38):4",22,"블랙:2, 베이지:8, 진한 청록:12",남성의류,팬츠,롱팬츠
WYTS5A002I1,[스터디셀러] 라이트베이지 미니멀 오픈 카라 스웻 셔츠,질 스튜어트 뉴욕 남성,WY,1017,2,[25SS],"봄, 여름, 가을",1,1,1,0,0,270000,170100,37,0,0,9,4.7,20110219,False,66,0,0,5,"95:0, 100:4, 105:1, 110:0",11,"밝은 베이지:5, 진한 네이비:6",남성의류,티셔츠,긴팔티셔츠
JNJU5C504I1,레더 텍스처 초어 자켓 - 라이트베이지,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,790000,497700,37,0,0,2,5.0,20110219,False,55,0,0,12,"S (95):0, M (100):4, L (105):4, XL (110):4",18,"밝은 베이지:12, 진한 브라운:6",남성의류,점퍼,캐쥬얼점퍼
JNJA4C001K2,[클리어런스][G.B CONTE] 투톤 카키 텍스쳐 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,740000,278720,62,0,0,4,5.0,110219,False,81,0,0,14,"S (95):4, M (100):7, L (105):3, XL (110):0",18,"진한 그레이:0, 카키:14, 네이비:4, 진한 브라운:0",남성의류,자켓,숏/하프자켓
JNTS5C803BK,[NEWYORK SWEAT] UrbanShell 후드집업 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,290000,182700,37,0,0,10,4.6,110219,False,233,0,0,23,"S (95):4, M (100):10, L (105):4, XL (110):5",40,"블랙:23, 그레이:17",남성의류,티셔츠,긴팔티셔츠
JNTS5C004N2,멀티 스트라이프 반팔 티셔츠 - 네이비,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,170000,107100,37,0,0,5,4.6,20110219,False,53,0,0,22,"S (95):6, M (100):5, L (105):5, XL (110):6",72,"베이지:27, 네이비:22, 브라운:23",남성의류,티셔츠,반팔티셔츠
JNTS6B311WT,[SOFT TWILL] 세미오버핏 라운드 티셔츠 - 오프화이트,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,160000,144000,10,0,0,26,4.8,121281,False,120,12,0,93,"S (95):7, M (100):45, L (105):25, XL (110):16",345,"블랙:87, 진한 초록:36, 그레이:44, 진한 베이지:42, 진한 네이비:43, 흰색:93",남성의류,티셔츠,반팔티셔츠
JNJU6A222BK,벨루어 라이크 레더 텍스처 블루종 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,890000,801000,10,0,0,0,0.0,110219,False,122,0,0,11,"S (95):0, M (100):1, L (105):9, XL (110):1",11,블랙:11,남성의류,점퍼,캐쥬얼점퍼
JNJA4C182I3,[클리어런스]베이지 울 블렌드 셋업 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,790000,297550,62,0,0,6,4.8,110219,False,57,0,0,5,"S (95):2, M (100):1, L (105):1, XL (110):1",8,"진한 그레이:3, 진한 베이지:5",남성의류,자켓,숏/하프자켓
JNSW4D011BK,[클리어런스]블랙 투톤 컬러 하프넥 집업 가디건,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,540000,203390,62,0,0,10,4.8,20110219,False,126,0,0,18,"S (95):6, M (100):8, L (105):4, XL (110):0",18,"블랙:18, 진한 베이지:0",남성의류,가디건,기본가디건
WYTS5A001G3,[스터디셀러] 그레이 실켓 터치 롱 슬리브 티셔츠,질 스튜어트 뉴욕 남성,WY,1017,2,[25SS],봄,1,0,0,0,0,220000,138600,37,0,0,21,4.7,20110219,False,83,0,0,22,"95:5, 100:5, 105:9, 110:3",46,"블랙:12, 진한 그레이:22, 흰색:12",남성의류,티셔츠,긴팔티셔츠
WYJU4D012W1,[클리어런스][스테디셀러] 라이트브라운 포켓 염소가죽 무스탕,질 스튜어트 뉴욕 남성,WY,1017,2,[24FW],겨울,0,0,0,1,0,2790000,1099950,60,0,0,8,4.6,110219,False,168,0,0,4,"95:1, 100:3, 105:0, 110:0",4,"밝은 브라운:4, 진한 브라운:0",남성의류,점퍼,캐쥬얼점퍼
JNTS5B200G2,그레이 소프트트윌 세미오버핏 티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,150000,94500,37,0,0,24,4.8,20110219,False,736,0,0,30,"S (95):8, M (100):3, L (105):15, XL (110):4",201,"블랙:94, 그레이:30, 네이비:18, 흰색:59",남성의류,티셔츠,반팔티셔츠
JNPA6A802E1,[NEW YORK SWEAT] UrbanShell 와이드핏 팬츠 - 라이트그린,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,290000,261000,10,0,0,0,0.0,110219,False,55,0,0,16,"78 (30):6, 82 (32):3, 86 (34):5, 90 (36):2",41,"블랙:11, 밝은 초록:16, 진한 네이비:14",남성의류,팬츠,롱팬츠
JNTS4B006WT,[클리어런스]아이보리 피케 조직 니트 카라 티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[24SS],여름,0,1,0,0,0,190000,94050,50,0,0,18,4.5,20110219,False,256,0,0,68,"S (95):12, M (100):18, L (105):22, XL (110):16",95,"블랙:27, 흰색:68",남성의류,티셔츠,반팔티셔츠
JNPA5D003B5,[SEMIWIDE-FIT] 데님 셋업 팬츠 - 스틸블루,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,320000,201600,37,0,0,3,4.7,20110284,False,111,0,0,58,"78R (30R):20, 82R (32R):13, 86R (34R):10, 90R (36R):10, 94R (38R):5",58,탁한 블루:58,남성의류,데님팬츠,롱
JNSH4C101B5,[클리어런스]그레이시블루 포플린 오버핏 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,340000,128060,62,0,0,3,5.0,20110219,False,42,0,0,7,"S (95):0, M (100):3, L (105):1, XL (110):3",33,"탁한 블루:7, 브라운:26",남성의류,셔츠,긴팔캐쥬얼셔츠
JNJU6A111G1,벨벳 라이크 데님 셋업 점퍼 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,690000,621000,10,0,0,3,5.0,110219,False,97,14,0,14,"S (95):2, M (100):2, L (105):5, XL (110):5",22,"블랙:8, 밝은 그레이:14",남성의류,점퍼,캐쥬얼점퍼
JNJU5C081BK,[Soft Pleats] 플리츠 셋업 가디건 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,590000,371700,37,0,0,0,0.0,20110219,False,27,0,0,24,"S (95):6, M (100):10, L (105):6, XL (110):2",24,블랙:24,남성의류,점퍼,캐쥬얼점퍼
JNJU5C003K3,벨루어 셔츠형 자켓 - 다크카키,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,590000,371700,37,0,0,5,5.0,20110219,False,123,0,0,7,"S (95):1, M (100):0, L (105):4, XL (110):2",7,진한 카키:7,남성의류,점퍼,캐쥬얼점퍼
JNPA5A102G1,[RIOPELE] 라이트그레이 컴포트 스트링밴드 슬랙스,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,350000,194510,44,0,0,5,5.0,20110219,False,252,0,0,12,"78 (30):1, 82 (32):1, 86 (34):0, 90 (36):8, 94 (38):2",89,"블랙:45, 밝은 그레이:12, 진한 네이비:8, 진한 청록:24",남성의류,팬츠,슬랙스
WYSW4D203CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 캐시미어 니트,질 스튜어트 뉴욕 남성,WY,1017,2,[24FW],겨울,0,0,0,1,0,470000,177030,62,0,0,32,4.7,110219,False,448,0,0,2,"95:1, 100:1, 105:0, 110:0",6,"블랙:0, 차콜 그레이:2, 그레이:4",남성의류,니트/스웨터,
JNJU5D305BK,[Loro-piana원단] 스톰시스템 구스다운 코트 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,1490000,908700,39,0,0,6,4.7,20110219,False,223,0,0,12,"S (95):3, M (100):1, L (105):7, XL (110):1",46,"블랙:12, 진한 네이비:34",남성의류,점퍼,다운점퍼
JNJA4C081G1,[클리어런스][RIOPELE] 그레이 컴포트 셋업 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,740000,278720,62,0,0,2,5.0,110219,False,26,0,0,11,"S (95):2, M (100):1, L (105):5, XL (110):3",17,"블랙:6, 밝은 그레이:11",남성의류,자켓,숏/하프자켓
JNTS6A804E1,[NEW YORK SWEAT] UrbanShell 맨투맨 - 라이트그린,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,250000,225000,10,0,0,0,0.0,110219,False,76,0,0,39,"S (95):9, M (100):10, L (105):16, XL (110):4",65,"블랙:11, 밝은 초록:39, 진한 네이비:15",남성의류,티셔츠,긴팔티셔츠
JNSH5B208B5,[BEST] 원워시드 데님 반팔 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,390000,245700,37,0,0,15,4.7,20110219,False,384,0,0,54,"S (95):16, M (100):10, L (105):15, XL (110):13",96,"밝은 블루:42, 탁한 블루:54",남성의류,셔츠,반팔캐쥬얼셔츠
JNTS5C101WT,리브드 베이직 라운드 티셔츠 - 오프화이트,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,190000,119700,37,0,0,3,4.7,20110219,False,283,0,0,7,"S (95):3, M (100):0, L (105):2, XL (110):2",46,"블랙:4, 차콜 그레이:30, 밝은 그레이:5, 흰색:7",남성의류,티셔츠,긴팔티셔츠
JNPA4A101BK,[클리어런스]블랙 스트링 슬랙스,질스튜어트 뉴욕 남성,JN,1017,2,[24SS],봄,1,0,0,0,0,350000,173250,50,0,0,9,4.8,110219,False,142,0,0,40,"78 (30):14, 82 (32):2, 86 (34):0, 90 (36):11, 94 (38):13",120,"블랙:40, 밝은 그레이:13, 세피아:16, 진한 청록:51",남성의류,팬츠,롱팬츠
JNJA4D503B3,[클리어런스][E.ZEGNA 원단] 투톤 블루 시그니처 수트 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,990000,372880,62,0,0,2,5.0,110219,False,103,0,0,2,"46 (90):0, 48 (95):1, 50 (100):0, 52 (105):0, 54 (110):1",9,"진한 블루:2, 그레이:3, 진한 청록:4, 브라운:0",남성의류,자켓,숏/하프자켓
JNTS6B311I3,[SOFT TWILL] 세미오버핏 라운드 티셔츠 - 다크베이지,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,160000,144000,10,0,0,26,4.8,121281,False,114,12,0,42,"S (95):6, M (100):16, L (105):12, XL (110):8",345,"블랙:87, 진한 초록:36, 그레이:44, 진한 베이지:42, 진한 네이비:43, 흰색:93",남성의류,티셔츠,반팔티셔츠
JNJA4D001N3,[클리어런스][FABIO] 다크네이비 셔닐 트윌 패턴 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,840000,316390,62,0,0,5,5.0,110219,False,65,0,0,7,"S (95):3, M (100):1, L (105):1, XL (110):2",7,진한 네이비:7,남성의류,자켓,숏/하프자켓
JNJU5C101BK,코튼 셋업 후드 점퍼 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,690000,412960,40,0,0,0,0.0,20110219,False,15,0,0,13,"S (95):2, M (100):4, L (105):4, XL (110):3",31,"블랙:13, 베이지:18",남성의류,점퍼,캐쥬얼점퍼
JNSH6B301CG,오버핏 워싱 코튼 셔츠 - 차콜그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,300000,270000,10,0,0,4,4.8,121322,False,61,0,0,7,"S (95):3, M (100):0, L (105):0, XL (110):4",55,"밝은 블루:12, 차콜 그레이:7, 밝은 바이올렛:15, 흰색:21",남성의류,셔츠,긴팔캐쥬얼셔츠
