product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3,display_category_id,soldout,source_file,category_code,color_code
ARTS5B201B3,다크 블루《LuxCool》레귤러핏 라운드 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,160000,100800,37,0,0,550,4.8,2,19,11,25,"90:4, 95:7, 100:10, 105:4, 110:0",108,"밝은 블루:11, 진한 블루:25, 연블루:8, 블랙:0, 진한 초록:6, 밝은 그레이:1, 아이보리:4, 밝은 연두:12, MULTI COLOR:6, 네이비:4, 진한 네이비:1, 밝은 핑크:1, 청록:3, 브라운:18, 진한 브라운:8, 흰색:0",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,B3
ARPA5C841B2,블루《Flex Denim》[Regular Straight] 데님 팬츠,알레그리,A001,1897,2,[25FW],가을,0,0,1,0,0,369000,232470,37,0,0,5,5.0,240,12,19,17,"78 (30):6, 82 (32):3, 86 (34):8, 90 (36):0, 94 (38):0",54,"블루:17, 블랙:12, 진한 그레이:12, 아이보리:13",남성의류,데님팬츠,롱,,,allegri_products_enriched_all.csv,PA,B2
ARJU5D313BK,블랙《X-Lite》[Siberian Goose] 후디 다운 점퍼,알레그리,A001,1897,2,[25FW],겨울,0,0,0,1,0,890000,530700,40,0,0,16,4.9,341,0,173,34,"48 (95):11, 50 (100):17, 52 (105):4, 54 (110):2",46,"블랙:34, 베이지:12",남성의류,점퍼,다운점퍼,,,allegri_products_enriched_all.csv,JU,BK
ARTS6A201BK,블랙《LuxCool》[New Regular Fit] 롱슬리브 티셔츠,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,190000,162450,14,0,0,9,4.9,128,12,14,5,"95:0, 100:2, 105:2, 110:1",40,"블랙:5, 아이보리:5, MULTI COLOR:10, 청록:15, 흰색:5",남성의류,티셔츠,긴팔티셔츠,,,allegri_products_enriched_all.csv,TS,BK
ARSH5C202CG,차콜그레이《Cozy Flannel》세미오버핏 셔츠,알레그리,A001,1897,2,[25FW],가을,0,0,1,0,0,540000,407400,24,0,0,29,5.0,235,0,85,14,"S (95):5, M (100):4, L (105):1, XL (110):4",59,"차콜 그레이:14, 진한 베이지:37, 진한 레드:8",남성의류,셔츠,긴팔캐쥬얼셔츠,,,allegri_products_enriched_all.csv,SH,CG
ARSH5C102B4,페일블루 레귤러 핏 데님 셔츠,알레그리,A001,1897,2,[25FW],가을,0,0,1,0,0,440000,257800,41,0,0,3,5.0,69,0,38,6,"S (95):1, M (100):2, L (105):0, XL (110):3",6,연블루:6,남성의류,셔츠,긴팔캐쥬얼셔츠,,,allegri_products_enriched_all.csv,SH,B4
ARTS5B201L1,라이트 옐로우 그린《LuxCool》레귤러핏 라운드 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,160000,100800,37,0,0,550,4.8,2,19,5,12,"90:2, 95:5, 100:1, 105:4, 110:0",108,"밝은 블루:11, 진한 블루:25, 연블루:8, 블랙:0, 진한 초록:6, 밝은 그레이:1, 아이보리:4, 밝은 연두:12, MULTI COLOR:6, 네이비:4, 진한 네이비:1, 밝은 핑크:1, 청록:3, 브라운:18, 진한 브라운:8, 흰색:0",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,L1
ARPA5A951I1,라이트 베이지《Twill Soft-Dyed》치노 팬츠,알레그리,A001,1897,2,[25SS],봄,1,0,0,0,0,340000,198900,41,0,0,4,3.3,143,0,13,7,"78 (30):0, 82 (32):2, 86 (34):3, 90 (36):0, 94 (38):0, 098:2",36,"블랙:14, 그레이:15, 밝은 베이지:7",남성의류,팬츠,롱팬츠,,,allegri_products_enriched_all.csv,PA,I1
ARTS6B303BK,블랙《LuxCool》[New Comfort Fit] 라운드 티셔츠,알레그리,A001,1897,1,[26SS],여름,0,1,0,0,0,189000,170100,10,0,0,4,5.0,86,11,4,16,"90:1, 95:2, 100:3, 105:10, 110:0",178,"블랙:16, 크림:15, 밝은 그레이:22, MULTI COLOR:30, 네이비:34, 진한 네이비:17, 청록:19, 흰색:25",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,BK
ARTS5B304BK,블랙《ElaCool》세미오버 카라티,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,270000,170100,37,0,0,9,5.0,266,0,9,9,"95:6, 100:1, 105:2, 110:0",47,"밝은 블루:6, 블랙:9, 그레이:13, 진한 청록:15, 흰색:4",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,BK
WXJU4F701BK,[스테디셀러]블랙《Lux Mouton》프리미엄 오리지널 무스탕,알레그리 남성,WX,1897,2,[24FW],"가을, 겨울",0,0,1,1,0,2900000,1144500,60,0,0,10,4.5,87,0,98,1,"048:0, 050:1, 052:0, 054:0",1,블랙:1,남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,BK
ARTR5A301I3,다크 베이지 야상 트렌치,알레그리,A001,1897,2,[25SS],봄,1,0,0,0,0,1290000,724650,43,0,0,0,0.0,20,0,32,7,"48 (95):5, 50 (100):0, 52 (105):0, 54 (110):2",7,진한 베이지:7,남성의류,코트,트렌치코트,,,allegri_products_enriched_all.csv,TR,I3
ARSW4D616E3,[클리어런스]다크 그린《Prime Cashmere-Gentle》가디건 스웨터,알레그리,A001,1897,2,[24FW],"가을, 겨울",0,0,1,1,0,590000,222220,62,0,0,6,4.7,72,0,21,4,"S (95):3, M (100):1, L (105):0, XL (110):0",5,"진한 초록:4, 진한 브라운:1",남성의류,가디건,기본가디건,,,allegri_products_enriched_all.csv,SW,E3
WXPA5B401N5,[스테디셀러] 그레이쉬네이비《ACTIVE Jersey》투 턱 테이퍼드 팬츠,알레그리 남성,WX,1897,2,[25SS],여름,0,1,0,0,0,390000,245700,37,0,0,0,0.0,45,0,15,15,"078:2, 082:0, 086:6, 090:4, 094:3",40,"블랙:13, 탁한 카키:12, 탁한 네이비:15",남성의류,팬츠,롱팬츠,,,allegri_products_enriched_all.csv,PA,N5
ARJU6E001I1,라이트베이지《Shirred Neck》 여성 블루종 점퍼,알레그리 우먼,B01R,1897,1,[26SS],상반기,1,1,0,0,0,690000,589950,14,0,0,0,0.0,0,0,15,14,"00S:5, 00M:5, 00L:4",33,"밝은 베이지:14, 진한 베이지:19",여성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,I1
ARTS5B305IV,아이보리《New Phase》카라 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,270000,170100,37,0,0,9,4.9,250,0,8,9,"95:2, 100:3, 105:4, 110:0",48,"블랙:2, 아이보리:9, 진한 네이비:30, 브라운:7",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,IV
ARTS5B504I3,다크베이지《Ocean Utopia》그래픽 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,270000,170100,37,0,0,1,5.0,68,0,13,7,"95:0, 100:3, 105:2, 110:2",20,"진한 베이지:7, 진한 청록:13",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,I3
ARJU6A304T3,다크터콰이즈《Cotton Linen》트러커 점퍼,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,690000,621000,10,0,0,0,0.0,70,25,37,8,"48 (95):4, 50 (100):2, 52 (105):1, 54 (110):1",11,"진한 베이지:3, 진한 청록:8",남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,T3
ARSH5B125CG,챠콜 그레이《Natural Cotton》릴렉스드 셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,349000,208880,40,0,0,2,5.0,63,0,7,6,"S (95):0, M (100):6, L (105):0, XL (110):0",13,"차콜 그레이:6, 흰색:7",남성의류,셔츠,긴팔캐쥬얼셔츠,,,allegri_products_enriched_all.csv,SH,CG
ARTS5B203G1,라이트 그레이《SoftWaffle》카라 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,250000,149620,40,0,0,20,4.8,389,0,10,2,"95:1, 100:1, 105:0, 110:0",23,"밝은 블루:9, 밝은 그레이:2, 청록:5, 브라운:5, 흰색:2",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,G1
ARJU5D405BK,블랙《Velour Twill》[Siberian Goose] 푸퍼 점퍼,알레그리,A001,1897,2,[25FW],겨울,0,0,0,1,0,1350000,820500,39,0,0,11,4.8,279,0,244,4,"48 (95):0, 50 (100):0, 52 (105):0, 54 (110):4",4,블랙:4,남성의류,점퍼,다운점퍼,,,allegri_products_enriched_all.csv,JU,BK
ARTS5B302WT,화이트《LuxCool》세미오버 카라 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,239000,143040,40,0,0,28,4.9,470,11,11,5,"90:1, 95:4, 100:0, 105:0, 110:0",9,"밝은 블루:0, 블랙:0, 청록:3, 진한 브라운:1, 흰색:5",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,WT
ARCO5D404BK,블랙《Cashmere Rich 40》핸드메이드 로브코트,알레그리,A001,1897,2,[25FW],겨울,0,0,0,1,0,1390000,845700,39,0,0,1,5.0,60,0,39,17,"48 (95):6, 50 (100):7, 52 (105):4, 54 (110):0",25,"블랙:17, 진한 브라운:8",남성의류,코트,롱코트,,,allegri_products_enriched_all.csv,CO,BK
ARJU5D315W3,다크브라운《Faux Suede》하이브리드 점퍼,알레그리,A001,1897,2,[25FW],겨울,0,0,0,1,0,990000,593700,40,0,0,16,4.9,487,24,150,73,"48 (95):18, 50 (100):29, 52 (105):23, 54 (110):3",126,"밝은 그레이:26, 진한 청록:27, 진한 브라운:73",남성의류,점퍼,다운점퍼,,,allegri_products_enriched_all.csv,JU,W3
ARTS5B301T2,터콰이즈 블루《LuxCool》세미오버 라운드 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,180000,113400,37,0,0,349,4.9,1,16,12,8,"90:2, 95:4, 100:1, 105:1, 110:0",104,"밝은 블루:8, 연블루:27, 블랙:0, 진한 초록:5, 밝은 그레이:0, 아이보리:10, MULTI COLOR:7, 네이비:2, 진한 네이비:3, 밝은 핑크:17, 청록:8, 브라운:17, 흰색:0",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,T2
ARJU5B601N2,네이비《SeerSucker》셋업 점퍼,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,590000,353110,40,0,0,6,5.0,89,12,16,5,"48 (95):4, 50 (100):1, 52 (105):0, 54 (110):0",13,"베이지:8, 네이비:5",남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,N2
WXPA5A103BK,[스테디셀러] 블랙 워싱《Wide Fit》 데님 팬츠,알레그리 남성,WX,1897,2,[25SS],봄,1,0,0,0,0,390000,245700,37,0,0,8,4.8,101,24,18,15,"078:4, 082:5, 086:2, 090:2, 094:2",41,"밝은 블루:9, 진한 블루:17, 블랙:15",남성의류,데님팬츠,롱,,,allegri_products_enriched_all.csv,PA,BK
ARPA4C205CG,[클리어런스]차콜 그레이 울 혼방 스탠다드 핏 슬랙스,알레그리,A001,1897,2,[24FW],가을,0,0,1,0,0,390000,146890,62,0,0,7,4.6,97,0,13,2,"78 (30):0, 82 (32):0, 86 (34):2, 90 (36):0, 94 (38):0",6,"차콜 그레이:2, 밝은 브라운:4",남성의류,팬츠,슬랙스,,,allegri_products_enriched_all.csv,PA,CG
ARJU5D404BK,블랙 《Twill Velour》 [Siberian Goose] 푸퍼 점퍼,알레그리,A001,1897,2,[25FW],겨울,0,0,0,1,0,1350000,820500,39,0,0,5,4.8,168,0,131,17,"48 (95):3, 50 (100):5, 52 (105):4, 54 (110):5",34,"블랙:17, 베이지:17",남성의류,점퍼,다운점퍼,,,allegri_products_enriched_all.csv,JU,BK
ARSW5B406W2,브라운《Summer Knit Pleats》카라넥 니트,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,350000,220500,37,0,0,34,4.9,1,12,13,8,"S (95):7, M (100):1, L (105):0, XL (110):0",26,"밝은 블루:9, 블랙:6, 차콜 그레이:0, 밝은 그레이:3, 브라운:8",남성의류,니트/스웨터,,,,allegri_products_enriched_all.csv,SW,W2
ARTS6E301WT,화이트《Lux Cool》실켓 코튼 티셔츠,알레그리 우먼,B01R,1897,1,[26SS],"봄, 여름",1,1,0,0,0,139000,118840,14,0,0,3,5.0,28,0,3,31,"00S:16, 00M:15, 00L:0",175,"블랙:61, 밝은 베이지:33, 베이지:50, 흰색:31",여성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,WT
ARTS5B305N3,다크 네이비《New Phase》카라 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,270000,170100,37,0,0,9,4.9,250,0,6,30,"95:6, 100:10, 105:8, 110:6",48,"블랙:2, 아이보리:9, 진한 네이비:30, 브라운:7",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,N3
ARTS6A104CR,크림《WoolRib Jersey》롱 슬리브 티셔츠,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,230000,186300,19,0,0,3,5.0,115,0,16,8,"95:2, 100:1, 105:4, 110:1",27,"블랙:6, 크림:8, 진한 베이지:13",남성의류,티셔츠,긴팔티셔츠,,,allegri_products_enriched_all.csv,TS,CR
WXJU5A104B2,[스테디셀러] 블루《Oil Washed》데님 트러커,알레그리 남성,WX,1897,2,[25SS],봄,1,0,0,0,0,590000,320990,45,0,0,16,4.9,38,24,14,27,"048:7, 050:8, 052:7, 054:5",42,"블루:27, 차콜 그레이:15",남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,B2
ARJU5C001BK,블랙《Airveil》윈드 브레이커,알레그리,A001,1897,2,[25FW],가을,0,0,1,0,0,790000,467700,40,0,0,15,4.8,180,0,92,2,"48 (95):2, 50 (100):0, 52 (105):0, 54 (110):0",2,"블랙:2, 차콜 그레이:0",남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,BK
WXTS5A101CG,[스테디셀러] 차콜그레이《LuxCool》롱슬리브 라운드 티셔츠,알레그리 남성,WX,1897,2,[25SS],봄,1,0,0,0,0,190000,119700,37,0,0,8,4.9,131,0,13,13,"00S:3, 00M:4, 00L:6, 0XL:0",15,"블랙:2, 차콜 그레이:13, 크림:0",남성의류,티셔츠,긴팔티셔츠,,,allegri_products_enriched_all.csv,TS,CG
ARBE5F902BK,블랙《Premium Leather》[Made in Italy] 리버시블 사피아노 벨트,알레그리,A001,1897,1,[25FW],"가을, 겨울",0,0,1,1,0,219000,177390,19,0,0,6,4.3,65,0,43,7,XXX:7,7,블랙:7,패션소품,남성벨트,,,,allegri_products_enriched_all.csv,BE,BK
WXPA4F208W2,[클리어런스][스테디셀러] 브라운 워싱 면혼방 데님팬츠,알레그리 남성,WX,1897,2,[24FW],"가을, 겨울",0,0,1,1,0,490000,184560,62,0,0,9,4.6,98,0,10,10,"078:0, 082:2, 086:5, 090:3",11,"진한 블루:1, 브라운:10",남성의류,데님팬츠,롱,,,allegri_products_enriched_all.csv,PA,W2
ARSW5B306BK,블랙《Mild Rayon》카라넥 니트,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,320000,187490,41,0,0,25,4.8,988,53,9,8,"S (95):8, M (100):0, L (105):0, XL (110):0",67,"블랙:8, 크림:10, 진한 초록:25, 밝은 그레이:5, 연핑크:5, 진한 청록:14",남성의류,니트/스웨터,,,,allegri_products_enriched_all.csv,SW,BK
ARPA5B831N3,다크 네이비 테이퍼드 핏 데님 팬츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,449000,282870,37,0,0,4,4.8,151,0,10,6,"78 (30):0, 82 (32):0, 86 (34):0, 90 (36):3, 94 (38):3",12,"밝은 그레이:6, 진한 네이비:6",남성의류,데님팬츠,롱,,,allegri_products_enriched_all.csv,PA,N3
ARJU5B683BK,[Allegri x Boglioli] 블랙《Wool Blended》카라 점퍼 셋업,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,1090000,686700,37,0,0,1,5.0,46,0,42,6,"46 (90):2, 48 (95):2, 50 (100):1, 52 (105):1, 54 (110):0",6,블랙:6,남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,BK
ARPA4C205W1,[클리어런스]라이트 브라운 울 혼방 스탠다드 핏 슬랙스,알레그리,A001,1897,2,[24FW],가을,0,0,1,0,0,390000,146890,62,0,0,7,4.6,97,0,14,4,"78 (30):2, 82 (32):0, 86 (34):0, 90 (36):0, 94 (38):2",6,"차콜 그레이:2, 밝은 브라운:4",남성의류,팬츠,슬랙스,,,allegri_products_enriched_all.csv,PA,W1
ARJU5B401N5,그레이시 네이비《Twill Paper Nylon》셔츠형 점퍼,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,690000,412960,40,0,0,1,5.0,71,0,15,4,"48 (95):2, 50 (100):0, 52 (105):0, 54 (110):2",8,"탁한 블루:4, 탁한 네이비:4",남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,N5
ARJU6A313BK,블랙《Garment Dyed》트러커 점퍼,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,790000,711000,10,0,0,1,5.0,10,0,21,15,"48 (95):6, 50 (100):3, 52 (105):2, 54 (110):4",15,블랙:15,남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,BK
ARSW6A302G1,라이트그레이《SilkBreeze》크루넥 스웨터,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,350000,299250,14,0,0,1,5.0,59,0,11,3,"S (95):0, M (100):0, L (105):1, XL (110):2",14,"밝은 그레이:3, 진한 네이비:11",남성의류,니트/스웨터,,,,allegri_products_enriched_all.csv,SW,G1
ARPA5C841BK,블랙《Flex Denim》[Regular Straight] 데님 팬츠,알레그리,A001,1897,2,[25FW],가을,0,0,1,0,0,369000,216200,41,0,0,5,5.0,237,12,13,12,"78 (30):5, 82 (32):0, 86 (34):0, 90 (36):4, 94 (38):3",54,"블루:17, 블랙:12, 진한 그레이:12, 아이보리:13",남성의류,데님팬츠,롱,,,allegri_products_enriched_all.csv,PA,BK
ARTS5B304G2,그레이《ElaCool》세미오버 카라티,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,270000,161590,40,0,0,9,5.0,266,0,2,13,"95:4, 100:5, 105:2, 110:2",47,"밝은 블루:6, 블랙:9, 그레이:13, 진한 청록:15, 흰색:4",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,G2
ARJU6A306BK,블랙《Light Cavalry Twiil》카라넥 점퍼,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,790000,639900,19,0,0,0,0.0,16,0,13,21,"48 (95):11, 50 (100):5, 52 (105):3, 54 (110):2",21,블랙:21,남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,BK
ARJU6A204G1,라이트그레이《Super Nylon》바람막이 점퍼,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,790000,639900,19,0,0,0,0.0,70,0,10,6,"48 (95):2, 50 (100):1, 52 (105):2, 54 (110):1",12,"밝은 그레이:6, 진한 네이비:6",남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,G1
ARJU6A201BK,블랙《X-Lite》[Viaggio] 라이너 블루종 점퍼,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,890000,801000,10,0,0,5,4.8,65,0,27,15,"48 (95):4, 50 (100):6, 52 (105):4, 54 (110):1",27,"블랙:15, 차콜 그레이:12",남성의류,점퍼,캐쥬얼점퍼,,,allegri_products_enriched_all.csv,JU,BK
ARTS5B201N2,네이비《LuxCool》레귤러핏 라운드 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,160000,100800,37,0,0,550,4.8,2,19,12,4,"90:0, 95:4, 100:0, 105:0, 110:0",108,"밝은 블루:11, 진한 블루:25, 연블루:8, 블랙:0, 진한 초록:6, 밝은 그레이:1, 아이보리:4, 밝은 연두:12, MULTI COLOR:6, 네이비:4, 진한 네이비:1, 밝은 핑크:1, 청록:3, 브라운:18, 진한 브라운:8, 흰색:0",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,N2
ARJU6A702T3,다크터콰이즈블루《Premium Lamb》Metis 가죽 점퍼,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,1690000,1521000,10,0,0,2,4.5,49,0,92,6,"48 (95):1, 50 (100):4, 52 (105):0, 54 (110):1",6,진한 청록:6,남성의류,점퍼,가죽,,,allegri_products_enriched_all.csv,JU,T3
ARSW5B406BK,블랙《Summer Knit Pleats》카라넥 니트,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,350000,220500,37,0,0,34,4.9,1,12,13,6,"S (95):4, M (100):0, L (105):0, XL (110):2",26,"밝은 블루:9, 블랙:6, 차콜 그레이:0, 밝은 그레이:3, 브라운:8",남성의류,니트/스웨터,,,,allegri_products_enriched_all.csv,SW,BK
ARTS5B301B1,라이트 블루《LuxCool》세미오버 라운드 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,180000,113400,37,0,0,349,4.9,1,16,15,8,"90:1, 95:4, 100:0, 105:3, 110:0",104,"밝은 블루:8, 연블루:27, 블랙:0, 진한 초록:5, 밝은 그레이:0, 아이보리:10, MULTI COLOR:7, 네이비:2, 진한 네이비:3, 밝은 핑크:17, 청록:8, 브라운:17, 흰색:0",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,B1
ARTS5B301E3,다크 그린《LuxCool》세미오버 라운드 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,180000,113400,37,0,0,349,4.9,1,16,2,5,"90:1, 95:3, 100:1, 105:0, 110:0",104,"밝은 블루:8, 연블루:27, 블랙:0, 진한 초록:5, 밝은 그레이:0, 아이보리:10, MULTI COLOR:7, 네이비:2, 진한 네이비:3, 밝은 핑크:17, 청록:8, 브라운:17, 흰색:0",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,E3
ARCO5D405BK,블랙《Cashmere Rich 40》핸드메이드 카코트,알레그리,A001,1897,2,[25FW],겨울,0,0,0,1,0,1190000,719700,39,0,0,5,4.8,144,0,90,9,"48 (95):4, 50 (100):0, 52 (105):5, 54 (110):0",25,"블랙:9, 진한 브라운:16",남성의류,코트,하프코트,,,allegri_products_enriched_all.csv,CO,BK
ARPA5B861I1,라이트 베이지 릴렉스 핏 데님,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,449000,268730,40,0,0,6,4.3,137,0,8,9,"78 (30):0, 82 (32):0, 86 (34):2, 90 (36):4, 94 (38):3",13,"밝은 블루:4, 밝은 베이지:9",남성의류,데님팬츠,롱,,,allegri_products_enriched_all.csv,PA,I1
ARTS6B304BK,블랙《LuxCool》카라넥 티셔츠,알레그리,A001,1897,1,[26SS],여름,0,1,0,0,0,199000,179100,10,0,0,0,0.0,69,10,9,41,"95:6, 100:20, 105:12, 110:3",258,"밝은 블루:33, 블랙:41, 밝은 그레이:15, 아이보리:40, 진한 네이비:22, 청록:30, 브라운:42, 흰색:35",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,BK
ARTR4D002K5,[클리어런스]다크 카키《Ultralight》스탠드넥 레귤러핏 경량 트렌치,알레그리,A001,1897,2,[24FW],겨울,0,0,0,1,0,990000,372880,62,0,0,1,5.0,106,0,47,1,"48 (95):0, 50 (100):0, 52 (105):1, 54 (110):0",1,"블랙:0, 탁한 카키:1",남성의류,코트,트렌치코트,,,allegri_products_enriched_all.csv,TR,K5
ARSW5A001N3,다크 네이비《TwillTone》카라 가디건 니트 점퍼,알레그리,A001,1897,2,[25SS],봄,1,0,0,0,0,690000,403650,41,0,0,2,5.0,70,0,35,8,"S (95):2, M (100):3, L (105):2, XL (110):1",12,"베이지:4, 진한 네이비:8",남성의류,가디건,기본가디건,,,allegri_products_enriched_all.csv,SW,N3
ARPA4D202BK,블랙《Bouncy》스탠다드 핏 슬랙스,알레그리,A001,1897,2,[24FW],겨울,0,0,0,1,0,370000,139360,62,0,0,28,4.6,339,19,18,6,"78 (30):5, 82 (32):1, 86 (34):0, 90 (36):0, 94 (38):0, 098:0",37,"블랙:6, 차콜 그레이:10, 그레이:6, 진한 그레이:8, 밝은 베이지:2, 진한 네이비:5",남성의류,팬츠,슬랙스,,,allegri_products_enriched_all.csv,PA,BK
ARSH6A222B5,터콰이즈블루《Emboss Velvet》셔켓,알레그리,A001,1897,1,[26SS],봄,1,0,0,0,0,690000,558900,19,0,0,3,4.7,94,0,62,9,"S (95):2, M (100):0, L (105):4, XL (110):3",9,탁한 블루:9,남성의류,셔츠,긴팔캐쥬얼셔츠,,,allegri_products_enriched_all.csv,SH,B5
ARTS5B202T2,터콰이즈 블루《LuxCool》레귤러핏 카라 티셔츠,알레그리,A001,1897,2,[25SS],여름,0,1,0,0,0,190000,119700,37,0,0,284,4.9,1,11,8,1,"90:0, 95:1, 100:0, 105:0, 110:0",26,"진한 블루:3, 연블루:6, 블랙:5, 밝은 그레이:3, 아이보리:1, 진한 네이비:3, 청록:1, 흰색:4",남성의류,티셔츠,반팔티셔츠,,,allegri_products_enriched_all.csv,TS,T2
